URI	REG_MESO	TR	SEARCH	EN	TYPE	LON	LAT	AR	AR_Alt	AR_Sort	AMBIG	TRUETOP
DIMASHQ_363E335N_S	Sham_RE	Dimašq	Dimashq	NA	metropoles	36.30199	33.51843	دمشق	دمشق	دمشق	0 	1
BALQA_359E320N_R	Sham_RE	al-Balqāʾ	al-Balqa	NA	regions	35.96379	32.08487	البلقاء	البلقاء	بلقاء	0 	0
BUQA_363E347N_R	Sham_RE	Būqā	Buqa	NA	regions	36.32185	34.71618	بوقا	بوقا	بوقا	0 	0
JIBAL_353E302N_R	Sham_RE	al-Ǧibāl	al-Jibal	NA	regions	35.32238	30.26155	الجبال	الجبال	جبال	0 	0
JABALBAHRA_362E352N_R	Sham_RE	Ǧabal=Bahraŧ	Jabal=Bahra	NA	regions	36.20321	35.20588	جبل=بهرة	جبل=بهرة	جبل=بهرة	0 	0
JABALSANIR_358E334N_R	Sham_RE	Ǧabal=Sanīr	Jabal=Sanir	NA	regions	35.81024	33.45826	جبل=سنير	جبل=سنير	جبل=سنير	0 	0
SHARAT_357E305N_R	Sham_RE	al-Šarāt	al-Sharat	NA	regions	35.7745	30.59382	الشرات	الشرات	شرات	0 	0
GHAWR_354E318N_R	Sham_RE	al-Ġawr	al-Ghawr	NA	regions	35.48149	31.86882	الغور	الغور	غور	0 	0
FILASTIN_351E317N_R	Sham_RE	Filasṭīn	Filastin	NA	regions	35.191956	31.756663	فلسطين	فلسطين	فلسطين	0 	0
FAHL_356E324N_R	Sham_RE	Fahl	Fahl	NA	regions	35.61434	32.43634	فهل	فهل	فهل	0 	0
QASIYUN_362E335N_R	Sham_RE	Qāsiyūn	Qasiyun	NA	regions	36.28335	33.54038	قاسيون	قاسيون	قاسيون	0 	0
JABALSUMAQ_365E356N_O	Sham_RE	Ǧabal=al-Sumāq	Jabal=al-Sumaq	NA	sites	36.58384	35.66884	جبل=السماق	جبل=السماق	جبل=السماق	0 	0
JABALLUKKAM_360E363N_O	Sham_RE	Ǧabal=al-Lukkām	Jabal=al-Lukkam	NA	sites	36.05096	36.33966	جبل=اللكام	جبل=اللكام	جبل=اللكام	0 	0
JABALBAHRA_362E352N_O	Sham_RE	Ǧabal=Bahraŧ	Jabal=Bahra	NA	sites	36.20321	35.20588	جبل=بهرة	جبل=بهرة	جبل=بهرة	0 	0
JABALJALIL_363E348N_O	Sham_RE	Ǧabal=Ǧalīl	Jabal=Jalil	NA	sites	36.35891	34.85533	جبل=جليل	جبل=جليل	جبل=جليل	0 	0
JABALSANIR_358E334N_O	Sham_RE	Ǧabal=Sanīr	Jabal=Sanir	NA	sites	35.81024	33.45826	جبل=سنير	جبل=سنير	جبل=سنير	0 	0
JABALQALAMUN_365E339N_O	Sham_RE	Ǧabal=Qalamūn	Jabal=Qalamun|Qalamun	NA	sites	36.59718	33.9126	جبل=قلمون	جبل=قلمون|قلمون	جبل=قلمون	0 	0
JABALLUBNAN_359E341N_O	Sham_RE	Ǧabal=Lubnān	Jabal=Lubnan	NA	sites	35.99225	34.15941	جبل=لبنان	جبل=لبنان	جبل=لبنان	0 	0
HUWARIN_371E342N_O	Sham_RE	Ḥuwārīn	Huwarin	NA	sites	37.10415	34.26231	حوارين	حوارين	حوارين	0 	0
MARJSUFFAR_361E332N_O	Sham_RE	Marǧ=al-Ṣuffar	Marj=al-Suffar	NA	sites	36.1458	33.22659	مرج=الصفر	مرج=الصفر	مرج=الصفر	0 	0
MARJRAHIT_365E336N_O	Sham_RE	Marǧ=Rāhiṭ	Marj=Rahit	NA	sites	36.50981	33.60226	مرج=راهط	مرج=راهط	مرج=راهط	0 	0
SAHYUN_360E355N_S	Sham_RE	Ṣahyūn	Sahyun	NA	sites [castle]	36.027002	35.596614	صهيون	صهيون	صهيون	0 	0
ARSUF_348E321N_S	Sham_RE	Arsūf	Arsuf	NA	towns	34.80739	32.19588	أرسوف	أرسوف	ارسوف	0 	0
ISKANDARUNA_361E365N_S	Sham_RE	Iskandarūnaŧ	Iskandaruna|Iskandariya	NA	towns	36.19234	36.57473	إسكندرونة	إسكندرونة|إسكندريية	اسكندرونة	0 	0
ANTAKIYYA_361E361N_S	Sham_RE	Anṭākiyyaŧ	Antakiyya	NA	towns	36.18418	36.19718	أنطاكية	أنطاكية	انطاكية	0 	0
ANTARTUS_359E348N_S	Sham_RE	Anṭarṭūs	Antartus|Antarsus|Tartus	NA	towns	35.90356	34.89985	أنطرطوس	أنطرطوس|أنطرسوس|طرطوس	انطرطوس	0 	0
ANAFA_357E343N_S	Sham_RE	Anafaŧ	Anafa	NA	towns	35.73678	34.35634	أنفة	أنفة	انفة	0 	0
AYLA_349E295N_S	Sham_RE	Aylaŧ	Ayla|Wayla	NA	towns	34.94527	29.57226	أيلة	أيلة|ويلة	ايلة	0 	0
BALIS_380E360N_S	Sham_RE	Bālis	Balis	NA	towns	38.09005	36.02806	بالس	بالس	بالس	0 	0
BANIYAS_356E332N_S	Sham_RE	Bāniyās	Baniyas	NA	towns	35.67787	33.2515	بانياس	بانياس	بانياس	0 	0
BATHRUN_356E342N_S	Sham_RE	Baṯrūn	Bathrun	NA	towns	35.67059	34.25903	بثرون	بثرون	بثرون	0 	0
BATHANIYYA_361E327N_S	Sham_RE	al-Baṯaniyyaŧ	al-Bathaniyya	NA	towns	36.15837	32.72189	البثنية	البثنية	بثنية	0 	0
BUSRA_364E325N_S	Sham_RE	Buṣrá	Busra	NA	towns	36.43071	32.51503	بصرى	بصرى	بصرى	0 	0
BALABAKK_361E340N_S	Sham_RE	Baʿlabakk	Balabakk	NA	towns	36.19213	34.01251	بعلبك	بعلبك	بعلبك	0 	0
BIQA_359E338N_S	Sham_RE	al-Biqāʿ	al-Biqa	NA	towns	35.92143	33.83512	البقاع	البقاع	بقاع	0 	0
BULUNYAS_359E351N_S	Sham_RE	Bulunyās	Bulunyas	NA	towns	35.97212	35.18256	بلنياس	بلنياس	بلنياس	0 	0
BAYYAS_362E367N_S	Sham_RE	Bayyās	Bayyas	NA	towns	36.23856	36.75139	بياس	بياس	بياس	0 	0
BAYTMAQDIS_352E317N_S	Sham_RE	Bayt=al-Maqdis	Bayt=al-Maqdis|al-Quds|Iliya	NA	towns	35.20345	31.77768	بيت=المقدس	بيت=المقدس|القدس|إيليا	بيت=المقدس	0 	0
BAYTJIBRIL_348E316N_S	Sham_RE	Bayt=Ǧibrīl	Bayt=Jibril|Bayt=Jibrin	NA	towns	34.88059	31.60564	بيت=جبريل	بيت=جبريل|بيت=جبرين	بيت=جبريل	0 	0
BAYRUT_355E339N_S	Sham_RE	Bayrūt	Bayrut	NA	towns	35.5091	33.90162	بيروت	بيروت	بيروت	0 	0
BAYSAN_354E325N_S	Sham_RE	Baysān	Baysan	NA	towns	35.49256	32.5	بيسان	بيسان	بيسان	0 	0
TADMUR_382E345N_S	Sham_RE	Tadmur	Tadmur	NA	towns	38.28754	34.54735	تدمر	تدمر	تدمر	0 	0
TIZIN_367E362N_S	Sham_RE	Tīzīn	Tizin|Tuzin	NA	towns	36.70483	36.23776	تيزين	تيزين|توزين	تيزين	0 	0
JABALA_359E353N_S	Sham_RE	Ǧabalaŧ	Jabala	NA	towns	35.95309	35.36567	جبلة	جبلة	جبلة	0 	0
JUBAYL_356E341N_S	Sham_RE	Ǧubayl	Jubayl	NA	towns	35.65206	34.12764	جبيل	جبيل	جبيل	0 	0
JARABULUS_380E368N_S	Sham_RE	Ǧarabuluṣ	Jarabulus	NA	towns	38.00577	36.81562	جربلص	جربلص	جربلص	0 	0
JURASH_358E322N_S	Sham_RE	Ǧuraš	Jurash	NA	towns	35.8804	32.27309	جرش	جرش	جرش	0 	0
JAMAIL_352E321N_S	Sham_RE	Ǧamāʿīl	Jamail	NA	towns	35.237961	32.136199	جماعيل	جماعيل	جماعيل	0 	0
JUNIYYA_356E339N_S	Sham_RE	Ǧuniyyaŧ	Juniyya	NA	towns	35.61897	33.98398	جنية	جنية	جنية	0 	0
JUSIYA_365E344N_S	Sham_RE	Ǧūsiyaŧ	Jusiya	NA	towns	36.56409	34.44699	جوسية	جوسية	جوسية	0 	0
JAWLAN_357E330N_S	Sham_RE	al-Ǧawlān	al-Jawlan	NA	towns	35.79833	33.09084	الجولان	الجولان	جولان	0 	0
HABRA_350E315N_S	Sham_RE	Ḥabraŧ	Habra|al-Khalil|Habrun|Masjid=Ibrahim	NA	towns	35.08912	31.53018	حبرة	حبرة|الخليل|حبرون|مسجد=إبراهيم	حبرة	0 	0
HULA_356E329N_S	Sham_RE	al-Ḥulaŧ	al-Hula	NA	towns	35.63816	32.97543	الحلة	الحلة	حلة	0 	0
HAMA_367E351N_S	Sham_RE	Ḥamāŧ	Hama	NA	towns	36.76872	35.12587	حماة	حماة	حماة	0 	0
HAWRAN_367E326N_S	Sham_RE	al-Ḥawrān	al-Hawran	NA	towns	36.73153	32.65059	الحوران	الحوران|حوران	حوران	0 	0
KHUSHAF_376E360N_S	Sham_RE	Ḫušāf	Khushaf	NA	towns	37.69991	36.0863	خشاف	خشاف	خشاف	0 	0
KHUNASIRA_375E357N_S	Sham_RE	al-Ḫunāṣiraŧ	al-Khunasira	NA	towns	37.50551	35.78031	الخناصرة	الخناصرة	خناصرة	0 	0
RIHA_354E318N_S	Sham_RE	Riḥā	Riha|Ariha	NA	towns	35.43774	31.86043	رحا	رحا|أريحا	رحا	0 	0
RASTAN_367E349N_S	Sham_RE	Rastān	Rastan	NA	towns	36.75337	34.9335	رستان	رستان	رستان	0 	0
RAFANIYYA_364E349N_S	Sham_RE	Rafaniyyaŧ	Rafaniyya	NA	towns	36.41054	34.93133	رفنية	رفنية	رفنية	0 	0
SALAMIYYA_370E350N_S	Sham_RE	Salamiyyaŧ	Salamiyya	NA	towns	37.07106	35.00401	سلمية	سلمية	سلمية	0 	0
SUWAYDIYYA_359E360N_S	Sham_RE	al-Suwaydiyyaŧ	al-Suwaydiyya	NA	towns	35.99387	36.0896	السويدية	السويدية	سويدية	0 	0
SHAYZAR_365E352N_S	Sham_RE	Šayzar	Shayzar	NA	towns	36.55938	35.25585	شيزر	شيزر	شيزر	0 	0
SARAFANDA_352E334N_S	Sham_RE	Ṣarafandaŧ	Sarafanda	NA	towns	35.28606	33.45495	صرفندة	صرفندة	صرفندة	0 	0
SUGHAR_354E310N_S	Sham_RE	Ṣuġar	Sughar|Zughar	NA	towns	35.46845	31.03706	صغر	صغر|زغر	صغر	0 	0
SAFAD_355E329N_S	Sham_RE	Ṣafad	Safad	NA	towns	35.5194	32.972106	صفد	صفد	صفد	0 	0
SUR_352E332N_S	Sham_RE	Ṣūr	Sur	NA	towns	35.20796	33.26921	صور	صور	صور	0 	0
SAYDA_353E335N_S	Sham_RE	Ṣaydāʾ	Sayda	NA	towns	35.37475	33.56642	صيداء	صيداء	صيداء	0 	0
ATRABULUS_358E344N_S	Sham_RE	Aṭrābulus	Atrabulus|Tarabulus	NA	towns	35.85194	34.44044	أطرابلس	أطرابلس|طرابلس|طرابلس الشرق|أطرابلس الشرق	طرابلس	0 	0
TARSUS_349E369N_S	Sham_RE	Ṭarsūs	Tarsus|Antarsus|Antartus	NA	towns	34.95529	36.90807	طرسوس	طرسوس|أنطرسوس|أنطرطوس	طرسوس	0 	0
ADHNUN_352E333N_S	Sham_RE	ʿAḏnūn	Adhnun	NA	towns	35.2662	33.39418	عذنون	عذنون	عذنون	0 	0
ARJAMUSH_358E338N_S	Sham_RE	ʿArǧamūš	Arjamush	NA	towns	35.89165	33.86315	عرجموش	عرجموش	عرجموش	0 	0
ARQA_360E345N_S	Sham_RE	ʿArqaŧ	Arqa	NA	towns	36.073	34.52991	عرقة	عرقة	عرقة	0 	0
ASQALAN_345E316N_S	Sham_RE	ʿAsqalān	Asqalan	NA	towns	34.55455	31.66572	عسقلان	عسقلان	عسقلان	0 	0
AKKA_350E329N_S	Sham_RE	ʿAkkaŧ	Akka	NA	towns	35.07559	32.92878	عكة	عكة|عكا	عكة	0 	0
AMMAN_359E319N_S	Sham_RE	ʿAmmān	Amman	NA	towns	35.91903	31.93113	عمان	عمان	عمان	0 	0
GHARANDAL_351E300N_S	Sham_RE	Ġarandal	Gharandal|Arandal	NA	towns	35.17023	30.03245	غرندل	غرندل|عرندل	غرندل	0 	0
GHAZZA_344E314N_S	Sham_RE	Ġazzaŧ	Ghazza	NA	towns	34.45664	31.49664	غزة	غزة	غزة	0 	0
FAMIYYA_364E354N_S	Sham_RE	Fāmiyyaŧ	Famiyya	NA	towns	36.4044	35.41665	فامية	فامية	فامية	0 	0
QADAS_354E331N_S	Sham_RE	Qadas	Qadas	NA	towns	35.49123	33.12189	قدس	قدس	قدس	0 	0
QURUS_369E367N_S	Sham_RE	Qūrus	Qurus	NA	towns	36.94952	36.7296	قورس	قورس	قورس	0 	0
QAYSARIYYA_348E324N_S	Sham_RE	Qaysariyyaŧ	Qaysariyya	NA	towns	34.89906	32.49326	قيسرية	قيسرية|قيسارية	قيسرية	0 	0
LADHIQIYYA_358E355N_S	Sham_RE	al-Lāḏiqiyyaŧ	al-Ladhiqiyya	NA	towns	35.80763	35.51961	اللاذقية	اللاذقية	لاذقية	0 	0
LAJJUN_352E326N_S	Sham_RE	al-Laǧǧūn	al-Lajjun	NA	towns	35.27017	32.60823	اللجون	اللجون	لجون	0 	0
MAAB_357E312N_S	Sham_RE	Maʾāb	Maab|Muab	NA	towns	35.73272	31.2579	مآب	مآب|مؤاب	ماب	0 	0
MAHUZAZDUD_346E318N_S	Sham_RE	Māḥūz=Azdūd	Mahuz=Azdud	NA	towns	34.63712	31.81276	ماحوز=أزدود	ماحوز=أزدود	ماحوز=ازدود	0 	0
MAHUZYUBNA_346E318N_S	Sham_RE	Māḥūz=Yubnā	Mahuz=Yubna	NA	towns	34.66888	31.87811	ماحوز=يبنا	ماحوز=يبنا	ماحوز=يبنا	0 	0
MAAN_357E301N_S	Sham_RE	Maʿān	Maan|Muan	NA	towns	35.72442	30.19664	معان	معان|معان	معان	0 	0
MAARRANUMAN_366E356N_S	Sham_RE	Maʿarraŧ=al-Nuʿmān	Maarra=al-Numan	NA	towns	36.69124	35.64344	معرة=النعمان	معرة=النعمان|المعرة	معرة=النعمان	0 	0
MAARRAQINNASRIN_366E360N_S	Sham_RE	Maʿarraŧ=Qinnasrīn	Maarra=Qinnasrin	NA	towns	36.69667	36.01376	معرة=قنسرين	معرة=قنسرين|المعرة	معرة=قنسرين	0 	0
MIMAS_344E315N_S	Sham_RE	Mīmās	Mimas	NA	towns	34.42276	31.50145	ميماس	ميماس	ميماس	0 	0
NABULUS_352E322N_S	Sham_RE	Nābulus	Nabulus	NA	towns	35.24238	32.22047	نابلس	نابلس	نابلس	0 	0
NAIMA_354E337N_S	Sham_RE	al-Nāʿimaŧ	al-Naima	NA	towns	35.46741	33.77683	الناعمة	الناعمة	ناعمة	0 	0
NAWA_360E328N_S	Sham_RE	Nawá	Nawa	NA	towns	36.02865	32.88099	نوى	نوى	نوى	0 	0
YAFA_347E320N_S	Sham_RE	Yāfā	Yafa|Yafa	NA	towns	34.75362	32.06237	يافا	يافا|يافة	يافا	0 	0
ATMIN_366E353N_S	Sham_RE	al-Aṭmīn	al-Atmin|al-Latmin	NA	villages	36.62191	35.31245	الأطمين	الأطمين|اللطمين	اطمين	0 	0
BARA_365E356N_S	Sham_RE	al-Bāraŧ	al-Bara	NA	villages	36.54442	35.6843	البارة	البارة	بارة	0 	0
BAGHRAS_362E364N_S	Sham_RE	Baġrās	Baghras	NA	villages	36.22768	36.41518	بغراس	بغراس	بغراس	0 	0
BAYTRAM_356E318N_S	Sham_RE	Bayt=al-Rām	Bayt=al-Ram|Bayt=Rama|Bayt=al-Ras	NA	villages	35.60287	31.80167	بيت=الرام	بيت=الرام|بيت=رامة|بيت=الراس	بيت=الرام	0 	0
BAYTLAHM_351E317N_S	Sham_RE	Bayt=Laḥm	Bayt=Lahm	NA	villages	35.18792	31.70926	بيت=لحم	بيت=لحم	بيت=لحم	0 	0
TALLMANNAS_367E356N_S	Sham_RE	Tall=Mannas	Tall=Mannas	NA	villages	36.74697	35.63129	تل=منس	تل=منس	تل=منس	0 	0
JABIYA_360E329N_S	Sham_RE	al-Ǧābiyaŧ	al-Jabiya	NA	villages	36.04321	32.92323	الجابية	الجابية	جابية	0 	0
JUBBYUSUF_355E329N_S	Sham_RE	Ǧubb=Yūsuf	Jubb=Yusuf	NA	villages	35.52565	32.92434	جب=يوسف	جب=يوسف	جب=يوسف	0 	0
JASHSH_354E330N_S	Sham_RE	al-Ǧašš	al-Jashsh	NA	villages	35.4502	33.03094	الجش	الجش	جش	0 	0
JAWBAR_363E335N_S	Sham_RE	Ǧawbar	Jawbar	NA	villages	36.33266	33.52032	جوبر	جوبر	جوبر	0 	0
DARAYYA_362E334N_S	Sham_RE	Dārayyā	Darayya	NA	villages	36.23184	33.46544	داريا	داريا	داريا	0 	0
RAQIM_359E318N_S	Sham_RE	al-Raqīm	al-Raqim|al-Raqam	NA	villages	35.96419	31.89279	الرقيم	الرقيم|الرقم	رقيم	0 	0
ZABADANI_360E337N_S	Sham_RE	Zabadānī	Zabadani	NA	villages	36.08756	33.73115	زبداني	زبداني	زبداني	0 	0
SABASTIYA_351E322N_S	Sham_RE	Sabasṭiyaŧ	Sabastiya	NA	villages	35.15237	32.27085	سبسطية	سبسطية	سبسطية	0 	0
SARMIN_367E358N_S	Sham_RE	Sarmīn	Sarmin	NA	villages	36.7225	35.89492	سرمين	سرمين	سرمين	0 	0
SUKKARIYYA_346E315N_S	Sham_RE	al-Sukkariyyaŧ	al-Sukkariyya	NA	villages	34.65335	31.56416	السكرية	السكرية	سكرية	0 	0
SUWAYDA_365E326N_S	Sham_RE	Suwaydāʾ	Suwayda	NA	villages	36.55945	32.69627	سويداء	سويداء	سويداء	0 	0
SAWWARAN_367E352N_S	Sham_RE	Ṣawwarān	Sawwaran	NA	villages	36.766	35.28804	صوران	صوران	صوران	0 	0
AQIR_348E318N_S	Sham_RE	ʿĀqir	Aqir	NA	villages	34.80861	31.86252	عاقر	عاقر	عاقر	0 	0
AQABAFIQ_356E327N_S	Sham_RE	ʿAqabaŧ=al-Fīq	Aqaba=al-Fiq|Afiq|Fiq	NA	villages	35.67655	32.77421	عقبة=الفيق	عقبة=الفيق|أفيق|فيق	عقبة=الفيق	0 	0
AMAWAS_349E318N_S	Sham_RE	ʿAmawās	Amawas	NA	villages	34.97656	31.84394	عمواس	عمواس	عمواس	0 	0
FASIRA_358E356N_S	Sham_RE	Fāsiraŧ	Fasira|Kasira|Qasira	NA	villages	35.80083	35.66663	فاسرة	فاسرة|كاسرة|قاسرة	فاسرة	0 	0
QALANSUWA_349E322N_S	Sham_RE	Qalansuwaŧ	Qalansuwa	NA	villages	34.98155	32.29512	قلنسوة	قلنسوة	قلنسوة	0 	0
KABUL_352E328N_S	Sham_RE	Kābul	Kabul	NA	villages	35.21458	32.86543	كابل	كابل	كابل	0 	0
KARAK_356E311N_S	Sham_RE	Karak	Karak	NA	villages	35.69038	31.17824	كرك	كرك|الكرك	كرك	0 	0
KAFARSABA_348E321N_S	Sham_RE	Kafarsābā	Kafarsaba	NA	villages	34.88134	32.17778	كفرسابا	كفرسابا	كفرسابا	0 	0
KAFARTAB_366E355N_S	Sham_RE	Kafarṭāb	Kafartab	NA	villages	36.61239	35.50744	كفرطاب	كفرطاب	كفرطاب	0 	0
KANISA_349E327N_S	Sham_RE	al-Kanīsaŧ	al-Kanisa	NA	villages	34.95381	32.7475	الكنيسة	الكنيسة	كنيسة	0 	0
LABWA_363E341N_S	Sham_RE	Labwaŧ	Labwa	NA	villages	36.33244	34.19007	لبوة	لبوة	لبوة	0 	0
LUDD_348E319N_S	Sham_RE	Ludd	Ludd	NA	villages	34.88482	31.95598	لد	لد	لد	0 	0
MAJDALSALIM_354E332N_S	Sham_RE	Maǧdal=Salīm	Majdal=Salim	NA	villages	35.43299	33.22604	مجدل=سليم	مجدل=سليم	مجدل=سليم	0 	0
MARAQIYYA_359E350N_S	Sham_RE	Marāqiyyaŧ	Maraqiyya	NA	villages	35.91774	35.04801	مراقية	مراقية	مراقية	0 	0
MIZZA_362E335N_S	Sham_RE	al-Mizzaŧ	al-Mizza	NA	villages	36.258333	33.503056	المزة	المزة	مزة	0 	0
MUTA_356E310N_S	Sham_RE	Muʾtaŧ	Muta	NA	villages	35.68544	31.06466	مؤتة	مؤتة	مؤتة	0 	0
WADIMUSA_354E303N_S	Sham_RE	Wādī=Mūsá	Wadi=Musa	NA	villages	35.47226	30.33334	وادي=موسى	وادي=موسى	وادي=موسى	0 	0
YUBNA_347E318N_S	Sham_RE	Yubnā	Yubna	NA	villages	34.73521	31.87092	يبنا	يبنا	يبنا	0 	0
URDUNN_355E321N_W	Sham_RE	al-Urdunn	al-Urdunn	NA	waters	35.56271	32.15774	الأردن	الأردن	اردن	0 	0
URUNT_364E359N_W	Sham_RE	al-Urunṭ	al-Urunt|al-Urund	NA	waters	36.42208	35.99287	الأرنط	الأرنط|الأرند	ارنط	0 	0
BUHAYRAMUNTINA_354E313N_W	Sham_RE	Buḥayraŧ=al-Muntinaŧ	Buhayra=al-Muntina|Buhayra=al-Maqluba|Buhayra=al-Miyyata|Buhayra=al-Sughar	NA	waters	35.46173	31.3845	بحيرة=المنتنة	بحيرة=المنتنة|بحيرة=المقلوبة|بحيرة=الميتة|بحيرة=الصغر	بحيرة=المنتنة	0 	0
BUHAYRATABARIYYA_355E328N_W	Sham_RE	Buḥayraŧ=Ṭabariyyaŧ	Buhayra=Tabariyya	NA	waters	35.57727	32.80982	بحيرة=طبرية	بحيرة=طبرية	بحيرة=طبرية	0 	0
BUHAYRAQADAS_355E330N_W	Sham_RE	Buḥayraŧ=Qadas	Buhayra=Qadas	NA	waters	35.59845	33.06755	بحيرة=قدس	بحيرة=قدس	بحيرة=قدس	0 	0
BARADA_364E334N_W	Sham_RE	Baradá	Barada	NA	waters	36.47275	33.48862	بردى	بردى	بردى	0 	0
JAYHAN_355E367N_W	Sham_RE	al-Ǧayḥān	al-Jayhan	NA	waters	35.58877	36.79276	الجيحان	الجيحان	جيحان	0 	0
GHUTA_364E335N_W	Sham_RE	al-Ġūṭaŧ	al-Ghuta	NA	waters	36.44363	33.50849	الغوطة	الغوطة	غوطة	0 	0
FURAT_383E358N_W	Sham_RE	al-Furāt	al-Furat	NA	waters	38.38504	35.81449	الفرات	الفرات	فرات	0 	0
NAHRSAYHAN_352E368N_W	Sham_RE	Nahr=Sayḥān	Nahr=Sayhan	NA	waters	35.28698	36.80583	نهر=سيحان	نهر=سيحان	نهر=سيحان	0 	0
NAHRQUWAYQ_372E362N_W	Sham_RE	Nahr=Quwayq	Nahr=Quwayq	NA	waters	37.22956	36.29913	نهر=قويق	نهر=قويق	نهر=قويق	0 	0
NAHRL-MAQLUB_364E344N_W	Sham_RE	Nahr=l-Maqlūb	Nahr=l-Maqlub	NA	waters	36.42642	34.42297	نهر=لمقلوب	نهر=لمقلوب	نهر=لمقلوب	0 	0
ATHARIB_368E361N_S	Sham_RE	al-Aṯārib	al-Atharib	NA	waystations	36.83533	36.13792	الأثارب	الأثارب	اثارب	0 	0
ADHANA_353E369N_S	Sham_RE	Aḏanaŧ	Adhana	NA	waystations	35.34272	36.96023	أذنة	أذنة	اذنة	0 	0
AZDUD_346E317N_S	Sham_RE	Azdūd	Azdud|Yazdud	NA	waystations	34.66817	31.79837	أزدود	أزدود|يزدود	ازدود	0 	0
BUTLAMIYYA_383E355N_S	Sham_RE	al-Buṭlāmiyyaŧ	al-Butlamiyya|al-Khirba	NA	waystations	38.31435	35.52404	البطلامية	البطلامية|الخربة	بطلامية	0 	0
TAASIR_353E323N_S	Sham_RE	Taʿāsir	Taasir	NA	waystations	35.38269	32.3391	تعاسر	تعاسر	تعاسر	0 	0
TINAT_361E368N_S	Sham_RE	Tīnāt	Tinat|Hisn=al-Tinat	NA	waystations	36.16107	36.86458	تينات	تينات|حصن=التينات	تينات	0 	0
JASIM_360E329N_S	Sham_RE	Ǧāsim	Jasim	NA	waystations	36.04321	32.98099	جاسم	جاسم	جاسم	0 	0
JARUD_367E338N_S	Sham_RE	Ǧarūd	Jarud	NA	waystations	36.74014	33.81588	جرود	جرود	جرود	0 	0
HISNBARZUYA_362E356N_S	Sham_RE	Ḥiṣn=Barzūyaŧ	Hisn=Barzuya	NA	waystations	36.27118	35.67547	حصن=برزوية	حصن=برزوية	حصن=برزوية	0 	0
DAWSAR_384E359N_S	Sham_RE	Dawsar	Dawsar	NA	waystations	38.49243	35.92575	دوسر	دوسر	دوسر	0 	0
RUSAFA_387E356N_S	Sham_RE	al-Ruṣāfaŧ	al-Rusafa	NA	waystations	38.77933	35.60242	الرصافة	الرصافة	رصافة	0 	0
RAFH_342E313N_S	Sham_RE	Rafḥ	Rafh	NA	waystations	34.25897	31.3087	رفح	رفح	رفح	0 	0
ZARQA_360E320N_S	Sham_RE	al-Zarqāʾ	al-Zarqa	NA	waystations	36.08689	32.07029	الزرقاء	الزرقاء	زرقاء	0 	0
SHAMSIN_367E345N_S	Sham_RE	Šamsīn	Shamsin	NA	waystations	36.74279	34.53863	شمسين	شمسين	شمسين	0 	0
SADAD_369E343N_S	Sham_RE	Ṣadad	Sadad	NA	waystations	36.9334	34.31043	صدد	صدد	صدد	0 	0
AQABARUMMAN_361E338N_S	Sham_RE	ʿAqabaŧ=al-Rummān	Aqaba=al-Rumman	NA	waystations	36.18816	33.88074	عقبة=الرمان	عقبة=الرمان	عقبة=الرمان	0 	0
AMQ_364E363N_S	Sham_RE	ʿAmq	Amq	NA	waystations	36.47102	36.38345	عمق	عمق	عمق	0 	0
AYNJARR_359E337N_S	Sham_RE	ʿAyn=al-Ǧarr	Ayn=al-Jarr	NA	waystations	35.90422	33.7273	عين=الجر	عين=الجر	عين=الجر	0 	0
FARAYA_369E348N_S	Sham_RE	Farʿāyā	Faraya	NA	waystations	36.93472	34.87271	فرعايا	فرعايا	فرعايا	0 	0
FIJA_360E336N_S	Sham_RE	al-Fīǧaŧ	al-Fija	NA	waystations	36.02468	33.64139	الفيجة	الفيجة	فيجة	0 	0
QARA_368E341N_S	Sham_RE	Qāraŧ	Qara	NA	waystations	36.84868	34.16598	قارة	قارة	قارة	0 	0
QARUN_357E335N_S	Sham_RE	al-Qarʿūn	al-Qarun	NA	waystations	35.71229	33.57083	القرعون	القرعون	قرعون	0 	0
QARYAUYUN_355E333N_S	Sham_RE	Qaryaŧ=al-ʿUyūn	Qarya=al-Uyun	NA	waystations	35.56778	33.36423	قرية=العيون	قرية=العيون	قرية=العيون	0 	0
QARYATAN_372E342N_S	Sham_RE	al-Qaryatān	al-Qaryatan	NA	waystations	37.24976	34.2251	القريتان	القريتان	قريتان	0 	0
QASTAL_375E350N_S	Sham_RE	al-Qasṭal	al-Qastal	NA	waystations	37.57892	35.06025	القسطل	القسطل	قسطل	0 	0
QUTAYYIFA_366E337N_S	Sham_RE	al-Quṭayyifaŧ	al-Qutayyifa	NA	waystations	36.60247	33.74546	القطيفة	القطيفة	قطيفة	0 	0
KUSWA_362E333N_S	Sham_RE	al-Kuswaŧ	al-Kuswa	NA	waystations	36.23184	33.35826	الكسوة	الكسوة	كسوة	0 	0
KUSAYFA_350E312N_S	Sham_RE	al-Kusayfaŧ	al-Kusayfa	NA	waystations	35.04078	31.20812	الكسيفة	الكسيفة	كسيفة	0 	0
MISSISA_356E369N_S	Sham_RE	al-Miṣṣīṣaŧ	al-Missisa	NA	waystations	35.66897	36.94067	المصيصة	المصيصة	مصيصة	0 	0
NABK_367E340N_S	Sham_RE	al-Nabk	al-Nabk	NA	waystations	36.7322	34.02567	النبك	النبك	نبك	0 	0
